,mapped_feature_1_mapped_feature_4,mapped_feature_2_mapped_feature_1,mapped_feature_2_mapped_feature_4,mapped_feature_3_mapped_feature_4,mapped_feature_4_mapped_feature_2,mapped_feature_4_mapped_feature_0,mapped_feature_4_mapped_feature_1
36,-0.23712313175201416,-0.0035971421748399734,-0.1975124478340149,-0.011717155575752258,-0.07900892943143845,0.007133951410651207,0.007133951410651207
37,0.34046924114227295,-0.005862840451300144,0.2282090187072754,0.2751674950122833,0.46336400508880615,0.002644440159201622,0.002644440159201622
38,0.06911031156778336,-0.01328506413847208,0.05599592626094818,0.07215871661901474,0.2842482924461365,0.003845028579235077,0.003845028579235077
39,0.18768277764320374,0.11052455008029938,0.09171408414840698,-0.05604514852166176,0.02500777505338192,0.017636597156524658,0.017636597156524658
40,-0.16450588405132294,0.12445975095033646,-0.13668164610862732,0.044012535363435745,-0.0777396485209465,-0.08344227075576782,-0.08344227075576782
41,0.08258774131536484,0.4236156940460205,0.057840362191200256,0.05625268071889877,-0.39332959055900574,0.3941214978694916,0.3941214978694916
42,0.1181279718875885,-0.010409526526927948,0.16752350330352783,0.021178003400564194,0.16369059681892395,-0.0012095635756850243,-0.0012095635756850243
43,0.023373786360025406,0.6206602454185486,0.010921411216259003,0.024668198078870773,0.5524426698684692,0.568240761756897,0.568240761756897
44,0.2634618282318115,-0.007297690026462078,0.22286993265151978,0.002589825540781021,0.003235306590795517,-0.0013784021139144897,-0.0013784021139144897
45,-0.12203715741634369,-0.003255017101764679,-0.0308452770113945,-0.05058523267507553,-0.08868088573217392,0.010474396869540215,0.010474396869540215
46,-0.15576483309268951,-0.004188169725239277,-0.13116465508937836,-0.058464858680963516,-0.0014407888520509005,0.006049381569027901,0.006049381569027901
47,-0.09845461696386337,0.0017499984242022038,-0.022903379052877426,0.05104481801390648,0.14726345241069794,-0.1438167840242386,-0.1438167840242386
48,0.0803481787443161,0.2345743626356125,0.052296675741672516,0.04982532560825348,-0.15563562512397766,-0.15232041478157043,-0.15232041478157043
49,0.1922975778579712,-0.0010897694155573845,0.21931450068950653,0.2851562201976776,-0.006543463096022606,0.0065332865342497826,0.0065332865342497826
50,0.04698597639799118,-0.006284288130700588,-0.1279042661190033,-0.0591498501598835,4.229374462738633e-05,0.0042898282408714294,0.0042898282408714294
51,0.0503612644970417,-0.06317323446273804,0.04567360877990723,0.04291536286473274,-0.00034006021451205015,0.32151132822036743,0.32151132822036743
52,0.030970964580774307,-0.2469305396080017,0.2233547568321228,0.2014523446559906,0.00479845330119133,-0.16602970659732819,-0.16602970659732819
53,0.04646037146449089,0.011985024437308311,0.03947977349162102,0.041773710399866104,-0.0038102040998637676,-0.15932472050189972,-0.15932472050189972
54,0.03273533657193184,0.0012930594384670258,0.02250177040696144,0.04680810123682022,-0.14296746253967285,0.011451473459601402,0.011451473459601402
55,-0.43414196372032166,-0.011700186878442764,-0.368709921836853,-0.11947135627269745,-0.027423251420259476,0.0032697543501853943,0.0032697543501853943
56,0.06593592464923859,-0.12163029611110687,0.04901331290602684,0.045957792550325394,0.034104276448488235,-0.04905647784471512,-0.04905647784471512
57,0.035627275705337524,-0.3625204563140869,0.02089826762676239,0.03216233104467392,0.025582272559404373,-0.03308520466089249,-0.03308520466089249
58,0.5456812977790833,-0.6599082350730896,0.6363898515701294,0.29978272318840027,0.09140793979167938,-0.09076200425624847,-0.09076200425624847
59,0.1808832734823227,-0.00014985213056206703,0.09559124708175659,0.34079769253730774,0.0049866242334246635,0.00828487053513527,0.00828487053513527
60,0.03624851256608963,-0.004154253751039505,0.01805080845952034,0.03529372066259384,-0.09657559543848038,0.008356038480997086,0.008356038480997086
61,-0.4374676048755646,0.18280598521232605,-0.19182197749614716,4.853680729866028e-05,0.0007113349856808782,-0.14423544704914093,-0.14423544704914093
62,0.2549276053905487,-0.36695295572280884,0.33347010612487793,0.10851886868476868,0.013307702727615833,-0.02134564518928528,-0.02134564518928528
63,0.10669588297605515,-0.06193845719099045,-0.10217928141355515,-0.11858620494604111,-0.0019075851887464523,-0.14177478849887848,-0.14177478849887848
64,0.1150054782629013,-0.005726527888327837,0.16714246571063995,-0.11028920859098434,-0.16008415818214417,0.012088648974895477,0.012088648974895477
65,0.04132886603474617,-0.0662955492734909,-0.07987183332443237,0.04789934307336807,0.0012647862313315272,0.20006579160690308,0.20006579160690308
66,-0.34641411900520325,0.1342902034521103,-0.16044358909130096,0.02005414292216301,-0.09234527498483658,0.08277454227209091,0.08277454227209091
67,0.1111883595585823,-0.12809935212135315,-0.13635249435901642,0.05555953457951546,-0.03313981741666794,-0.04232536256313324,-0.04232536256313324
68,0.039234600961208344,0.001558271236717701,0.037221673876047134,0.05875097215175629,-0.19778606295585632,0.00970674678683281,0.00970674678683281
69,-0.0036403797566890717,-0.10967212915420532,-0.11719868332147598,0.12117563933134079,-0.25836536288261414,0.263430118560791,0.263430118560791
70,0.03946886211633682,0.002016414888203144,0.03366846591234207,0.0587613508105278,0.31431466341018677,0.014862345531582832,0.014862345531582832
71,0.0694468766450882,-0.3066028952598572,0.061152637004852295,0.06564018130302429,-0.08643775433301926,-0.09817829728126526,-0.09817829728126526
72,0.04218732938170433,-0.12471766769886017,0.09855657815933228,0.14529266953468323,0.003233406925573945,-0.21677188575267792,-0.21677188575267792
73,0.7496878504753113,-0.008730686269700527,0.6252297163009644,0.6360156536102295,-0.006084080319851637,0.00609701219946146,0.00609701219946146
74,0.2001371681690216,0.12199223041534424,0.10757489502429962,0.15037895739078522,0.0012810260523110628,-0.08721936494112015,-0.08721936494112015
75,0.004449784755706787,0.0011927015148103237,0.0021492205560207367,0.06976939737796783,-0.14417292177677155,0.009845932014286518,0.009845932014286518
76,0.07110301405191422,-0.23913264274597168,0.05633619800209999,0.060087595134973526,-0.00545862689614296,-0.09787435084581375,-0.09787435084581375
77,-0.12630796432495117,-0.004011176526546478,-0.039607830345630646,0.2047208845615387,-0.004289637785404921,0.012655768543481827,0.012655768543481827
78,0.255293071269989,0.05514124780893326,0.023117076605558395,0.13858436048030853,-0.0049754055216908455,-0.021284114569425583,-0.021284114569425583
79,0.41123464703559875,-0.30864444375038147,0.2932787537574768,0.3023862838745117,-0.44969165325164795,-0.45358583331108093,-0.45358583331108093
80,0.20169025659561157,-0.5454872846603394,0.5632832646369934,0.7965831756591797,0.01282904390245676,-0.8918588161468506,-0.8918588161468506
81,0.05711109936237335,-0.005259210243821144,0.04316568002104759,0.058147527277469635,0.013860620558261871,0.011420893482863903,0.011420893482863903
82,-0.037755031138658524,-0.006883007008582354,-0.1544284224510193,0.21237291395664215,-0.2126333862543106,0.0035462714731693268,0.0035462714731693268
83,0.08300955593585968,-0.000754965003579855,0.07328973710536957,0.06826671957969666,-0.2089119404554367,0.015329385176301003,0.015329385176301003
84,-0.1469859629869461,-0.0023997044190764427,-0.29591697454452515,-0.17366649210453033,0.08958355337381363,0.0025376882404088974,0.0025376882404088974
85,0.18836480379104614,-0.11436977237462997,0.09703388810157776,-0.1148068904876709,0.09495139122009277,-0.09962575137615204,-0.09962575137615204
86,0.05217752978205681,-0.05040081590414047,0.04456383362412453,0.06462084501981735,-0.28222763538360596,0.28510743379592896,0.28510743379592896
87,-0.04131639376282692,-0.11628694832324982,0.09955589473247528,0.07963801920413971,0.34123051166534424,-0.3507533371448517,-0.3507533371448517
88,0.04617347568273544,0.06125817075371742,0.044107913970947266,0.05573448911309242,-0.008587121032178402,-0.14205889403820038,-0.14205889403820038
89,0.04076693579554558,-0.11904239654541016,0.10575714707374573,0.15113067626953125,-0.031179167330265045,-0.036779265850782394,-0.036779265850782394
90,0.0342765673995018,-0.004847399890422821,-0.02965395525097847,0.08207478374242783,0.15478837490081787,0.004777625203132629,0.004777625203132629
91,0.05324430763721466,-0.049613334238529205,0.046111736446619034,0.03879355266690254,-0.2041972577571869,0.20494136214256287,0.20494136214256287
92,0.5380752086639404,0.6194700598716736,0.5718456506729126,0.34494471549987793,-0.0027356306090950966,0.2706890404224396,0.2706890404224396
93,-0.2270573228597641,-0.009296230971813202,-0.24534916877746582,-0.0004837401211261749,-0.13985317945480347,0.005928358994424343,0.005928358994424343
94,0.34854012727737427,-0.0027102301828563213,0.2298058420419693,0.009895659983158112,2.6691006496548653e-05,0.007793922908604145,0.007793922908604145
95,-0.3014322817325592,-0.37481582164764404,-0.3634442090988159,-0.420565128326416,-0.44867050647735596,-0.48252078890800476,-0.48252078890800476
96,-0.09470050781965256,-0.004283152986317873,-0.18954460322856903,-0.0657225102186203,0.283185213804245,0.0031435424461960793,0.0031435424461960793
97,0.8137561082839966,0.7333616018295288,0.6798007488250732,0.5119158029556274,0.48848554491996765,0.5058966875076294,0.5058966875076294
98,0.4667308032512665,0.001776686403900385,0.3371686339378357,0.1685986965894699,-0.2098475992679596,0.011237413622438908,0.011237413622438908
99,0.1905880570411682,0.2520316243171692,0.23139303922653198,0.3481702506542206,-0.22678834199905396,0.22550779581069946,0.22550779581069946
100,0.19548530876636505,0.24895527958869934,0.21880298852920532,0.28294482827186584,-0.004947652108967304,0.3943331837654114,0.3943331837654114
101,0.03664141893386841,-0.07306836545467377,0.04438887909054756,0.22235050797462463,0.007326988503336906,-0.36518412828445435,-0.36518412828445435
102,0.042727019637823105,-0.11580443382263184,0.10045958310365677,0.21327956020832062,-0.0019074693555012345,-0.09603436291217804,-0.09603436291217804
103,-0.016498055309057236,0.07037396728992462,0.050157930701971054,0.11830519884824753,-0.001717989332973957,0.14783890545368195,0.14783890545368195
104,-0.15462614595890045,-0.17939698696136475,-0.1930963397026062,-0.30138328671455383,-0.09472063928842545,-0.09770384430885315,-0.09770384430885315
105,0.468932569026947,-0.001602864358574152,0.21582801640033722,-0.18099752068519592,0.0005552381044253707,0.006396881304681301,0.006396881304681301
106,0.04554556682705879,-0.0014865677803754807,0.03082619607448578,0.046330682933330536,0.00011909118620678782,0.009712306782603264,0.009712306782603264
107,0.021676134318113327,0.488296777009964,0.003028441220521927,0.003772992640733719,-0.01406650897115469,0.62871253490448,0.62871253490448
108,0.07261236757040024,-0.4860818088054657,0.06417059898376465,0.06401146948337555,0.4626852571964264,-0.47943833470344543,-0.47943833470344543
109,0.18787330389022827,0.05685131624341011,0.03285151720046997,-0.04795720800757408,0.10962212830781937,0.0979742705821991,0.0979742705821991
110,0.057827968150377274,0.0007292758673429489,0.03835146501660347,0.048890504986047745,-0.002902453765273094,0.017056874930858612,0.017056874930858612
111,0.061700690537691116,-0.22578485310077667,0.04620736837387085,0.031386155635118484,-0.2700727581977844,0.26967841386795044,0.26967841386795044
112,-0.008880119770765305,-0.005543048027902842,0.045007891952991486,0.174342542886734,0.3814965486526489,0.008763030171394348,0.008763030171394348
113,-0.08298596739768982,-0.06026536226272583,0.05107273533940315,-0.11120030283927917,-0.20423315465450287,0.20906224846839905,0.20906224846839905
114,-0.5101715922355652,0.43326765298843384,-0.42839980125427246,-0.4166123569011688,0.006441837176680565,0.15896056592464447,0.15896056592464447
115,-0.09277081489562988,-0.11704607307910919,0.09768033027648926,0.16813907027244568,-0.31393560767173767,-0.3151717782020569,-0.3151717782020569
116,0.04257430508732796,-0.05605737119913101,-0.08406184613704681,-0.24172084033489227,0.3152017593383789,-0.3326018154621124,-0.3326018154621124
117,-0.049237534403800964,-0.06393032521009445,-0.1007700115442276,-0.05751965939998627,0.1600514054298401,0.15364056825637817,0.15364056825637817
118,0.42132046818733215,-0.30404043197631836,0.29521065950393677,0.2193058580160141,-0.028865884989500046,0.024951700121164322,0.024951700121164322
119,-0.009861644357442856,-0.0072843460366129875,-0.006918761879205704,-0.23599478602409363,-0.14562024176120758,0.15059147775173187,0.15059147775173187
120,0.059537481516599655,-0.04964882507920265,0.04041088744997978,0.05582419037818909,0.08925049006938934,-0.0897258073091507,-0.0897258073091507
121,0.2607833743095398,-0.004718129988759756,0.1631496548652649,0.29642820358276367,0.09599341452121735,0.004821178503334522,0.004821178503334522
122,0.05554836988449097,-0.24800695478916168,0.03150896355509758,0.03503425419330597,-0.0037371364887803793,-0.2752476930618286,-0.2752476930618286
123,0.055291127413511276,-0.1789158582687378,0.040488727390766144,0.041552793234586716,0.08701936900615692,0.0808698758482933,0.0808698758482933
124,0.038941774517297745,0.0017434190958738327,0.04129010811448097,-0.04317561164498329,0.40025946497917175,0.005505057983100414,0.005505057983100414
125,-0.5894511342048645,-0.0012861299328505993,-0.6127158999443054,-0.4933040142059326,-0.14535263180732727,0.006045118905603886,0.006045118905603886
126,0.04402361065149307,-0.05958583578467369,0.046465352177619934,-0.031436607241630554,-0.01878981851041317,0.02085435390472412,0.02085435390472412
127,0.037190746515989304,-0.004271847661584616,0.03656262904405594,0.04455741494894028,-0.227897509932518,-0.24512898921966553,-0.24512898921966553
128,0.04477309808135033,0.18698710203170776,0.15747177600860596,0.11235229671001434,0.20335102081298828,0.2093958556652069,0.2093958556652069
129,-0.5660621523857117,-0.0007637683302164078,-0.5389792323112488,-0.30303722620010376,-0.0002117748954333365,0.0076636336743831635,0.0076636336743831635
130,0.2609768807888031,0.11889031529426575,0.09715323895215988,0.14860939979553223,0.005218522623181343,0.22264273464679718,0.22264273464679718
131,0.03230610489845276,-0.5432025790214539,0.009772345423698425,0.016674406826496124,-0.560121476650238,-0.5642964839935303,-0.5642964839935303
132,0.04286045953631401,-0.23330150544643402,0.03286486119031906,0.03225351497530937,0.5513145327568054,-0.5634632110595703,-0.5634632110595703
133,-0.19661301374435425,-0.17644573748111725,-0.22450660169124603,0.14600658416748047,-0.21543224155902863,0.21291106939315796,0.21291106939315796
134,0.05043688043951988,0.0013326280750334263,0.03570045903325081,0.045200150460004807,0.0015366468578577042,0.04201402887701988,0.04201402887701988
135,0.053273219615221024,-0.012185018509626389,0.037862926721572876,0.05354829877614975,-0.0032922211103141308,0.005235954187810421,0.005235954187810421
136,0.12504905462265015,-0.3002887964248657,0.28008008003234863,0.16333672404289246,0.07505574077367783,-0.08670079708099365,-0.08670079708099365
137,0.07741990685462952,0.6080288887023926,0.07457076013088226,0.08203104138374329,0.4045390784740448,0.3990100622177124,0.3990100622177124
138,0.26308152079582214,-0.2439345419406891,0.22431552410125732,0.07950606942176819,-0.03820507973432541,-0.042555730789899826,-0.042555730789899826
139,0.46988072991371155,0.49661383032798767,0.4548462927341461,0.16871137917041779,0.0782746970653534,0.07702680677175522,0.07702680677175522
140,-0.1640699803829193,-0.18092070519924164,-0.19349738955497742,-0.005712360143661499,-0.001425962196663022,0.37990570068359375,0.37990570068359375
141,0.054090168327093124,-0.23229552805423737,0.037808068096637726,0.04812989756464958,0.02174507826566696,-0.019102556630969048,-0.019102556630969048
142,0.2036266326904297,-0.009707577526569366,-0.01871633157134056,0.026408106088638306,0.19970183074474335,0.0055310046300292015,0.0055310046300292015
143,0.061651021242141724,-0.0035362602211534977,0.042861733585596085,0.03700397536158562,-0.32407432794570923,0.005158114247024059,0.005158114247024059
144,-0.14812242984771729,0.11273965239524841,-0.11747594177722931,0.06133006885647774,0.030050667002797127,0.021580860018730164,0.021580860018730164
145,0.06515159457921982,0.05653495341539383,0.043298378586769104,0.04816325753927231,0.21819937229156494,0.21413388848304749,0.21413388848304749
146,0.056136246770620346,0.18659880757331848,0.16585403680801392,0.4124349057674408,0.6245263814926147,0.6380488872528076,0.6380488872528076
147,0.1908571720123291,-0.17359799146652222,0.16298359632492065,0.17887578904628754,-0.02156556397676468,-0.023163020610809326,-0.023163020610809326
148,0.06372600793838501,-0.4222351610660553,0.06461762636899948,0.06945359706878662,0.00829403381794691,-0.3448793888092041,-0.3448793888092041
149,-0.3471257984638214,-0.0028229127638041973,-0.28597718477249146,-0.43883898854255676,0.13292014598846436,0.001889578066766262,0.001889578066766262
150,0.2723066508769989,0.18678897619247437,0.17005442082881927,0.34670981764793396,-0.2757108211517334,0.27802029252052307,0.27802029252052307
151,0.04601779580116272,-0.004797452595084906,0.04067331925034523,0.039149392396211624,0.09619611501693726,0.003747357986867428,0.003747357986867428
152,-0.22030822932720184,-0.00644562067463994,0.10703594982624054,0.17539449036121368,-0.2785308361053467,0.004809873178601265,0.004809873178601265
153,0.2582065165042877,0.2440800964832306,0.2174026072025299,0.41030430793762207,0.3197408616542816,0.3268096148967743,0.3268096148967743
154,0.06536732614040375,-0.17514923214912415,0.037798430770635605,0.048533182591199875,-0.0935617983341217,0.09701943397521973,0.09701943397521973
155,-0.017787974327802658,-0.007766675669699907,-0.07237696647644043,0.0494813472032547,-0.0010046418756246567,0.004754829220473766,0.004754829220473766
156,0.062360476702451706,-0.0046445527113974094,0.04917195811867714,0.05568704381585121,0.00024304434191435575,0.007695510983467102,0.007695510983467102
157,0.10356301069259644,-0.004985380452126265,0.15171681344509125,0.07533977925777435,0.21674223244190216,0.008422017097473145,0.008422017097473145
158,0.34582313895225525,-0.37168341875076294,0.3631575107574463,0.3405930995941162,0.4099023640155792,-0.4148419201374054,-0.4148419201374054
159,0.04589695855975151,-0.052893731743097305,0.03647441044449806,0.06050274148583412,-0.15887132287025452,-0.16230729222297668,-0.16230729222297668
160,0.05608212947845459,-0.23956893384456635,0.04785016179084778,0.04160246253013611,-0.20825785398483276,0.20318737626075745,0.20318737626075745
161,0.05972948670387268,0.06660595536231995,0.04709993302822113,0.05484859645366669,0.006324938498437405,0.3978593051433563,0.3978593051433563
162,0.051657114177942276,-0.06356169283390045,0.0379815399646759,0.04427051916718483,0.0046988134272396564,0.04569122567772865,0.04569122567772865
163,0.05018630996346474,-0.002405635081231594,0.036773908883333206,0.045487046241760254,-0.08041335642337799,0.007870836183428764,0.007870836183428764
164,0.11025428026914597,-0.006528835278004408,-0.09645915776491165,-0.3783477246761322,-0.006339515559375286,0.0009610587731003761,0.0009610587731003761
165,0.062010567635297775,-0.12052107602357864,0.05007638409733772,0.05295597389340401,0.27615460753440857,-0.28219860792160034,-0.28219860792160034
166,-0.05842042341828346,-0.008223985321819782,-0.049271102994680405,0.003058347851037979,-0.0894097089767456,-0.08817753195762634,-0.08817753195762634
167,0.46839138865470886,-0.002302867826074362,0.3361218571662903,0.05329105630517006,-0.0031463289633393288,0.0074568018317222595,0.0074568018317222595
168,0.06517679989337921,0.004044423345476389,0.06710627675056458,0.07049516588449478,-0.2149008810520172,0.012788467109203339,0.012788467109203339
169,0.05492935702204704,-0.11795105785131454,0.036177877336740494,0.04281676560640335,0.1979677677154541,-0.19870635867118835,-0.19870635867118835
170,0.2699269652366638,0.24926981329917908,0.2360115349292755,0.4759300649166107,0.04327807202935219,0.03866339102387428,0.03866339102387428
171,0.12248478829860687,-0.12352078408002853,0.10697441548109055,0.15298326313495636,-0.20430836081504822,-0.22313827276229858,-0.22313827276229858
172,0.04857539385557175,0.000641335267573595,0.03410881757736206,0.0442134365439415,0.19814105331897736,0.00962371751666069,0.00962371751666069
173,0.32308053970336914,-0.007081962190568447,0.27269047498703003,0.28486117720603943,0.3154042065143585,0.0026831747964024544,0.0026831747964024544
174,0.02950238436460495,-0.007398325949907303,0.22188988327980042,0.06472166627645493,0.14523984491825104,0.002107159234583378,0.002107159234583378
175,-0.26892778277397156,0.3740127384662628,-0.4092956483364105,-0.42726901173591614,-0.4908997714519501,0.50628662109375,0.50628662109375
176,0.03997074440121651,-0.11350259184837341,0.095845527946949,0.28068968653678894,-0.002701170276850462,-0.38636326789855957,-0.38636326789855957
177,-0.004563339054584503,0.1912543773651123,0.16881787776947021,0.1250906139612198,-0.22783853113651276,0.21901389956474304,0.21901389956474304
178,0.12426546961069107,-0.12973861396312714,0.10327591001987457,0.11270813643932343,0.002260187640786171,0.07790064811706543,0.07790064811706543
179,0.4640835225582123,-0.007873334921896458,0.3920783996582031,0.05691765621304512,0.08679252117872238,0.0034569408744573593,0.0034569408744573593
180,0.268182635307312,0.006186504382640123,-0.004477553069591522,-0.0589304156601429,0.0045165615156292915,-0.16432835161685944,-0.16432835161685944
181,-0.3579685389995575,0.43158984184265137,-0.48910313844680786,-0.4381117522716522,-0.20619556307792664,0.1987249255180359,0.1987249255180359
182,-0.037015922367572784,-0.11932558566331863,-0.15253876149654388,-0.16756902635097504,0.10923627763986588,0.1012263149023056,0.1012263149023056
183,0.06615610420703888,-0.05452049523591995,0.045864131301641464,0.05581677705049515,-0.09257976710796356,0.09320509433746338,0.09320509433746338
184,0.6776866912841797,-0.0008306736126542091,0.5125560760498047,0.34584319591522217,0.20934124290943146,0.012565881945192814,0.012565881945192814
185,0.10768556594848633,-0.05568549782037735,-0.0965874046087265,-0.24003949761390686,-0.2126561850309372,-0.205118328332901,-0.205118328332901
186,0.06299876421689987,-0.17900222539901733,0.03616749867796898,0.040520116686820984,0.19605892896652222,-0.20549196004867554,-0.20549196004867554
187,0.07027123868465424,-0.2962523400783539,0.05951058492064476,0.06347177922725677,0.3332158923149109,-0.33914369344711304,-0.33914369344711304
188,0.6563363075256348,-0.012152863666415215,0.6175992488861084,0.6546869277954102,0.005256654694676399,-0.005612524226307869,-0.005612524226307869
189,0.04796898365020752,-0.008380962535738945,0.033627692610025406,0.056268248707056046,0.0024393468629568815,0.1469687670469284,0.1469687670469284
190,0.42146947979927063,0.3596826195716858,0.3614272475242615,0.27296945452690125,-0.002295510843396187,0.26637616753578186,0.26637616753578186
191,0.059492260217666626,0.06813143938779831,0.04109513759613037,0.058398839086294174,-0.33454152941703796,0.3362710773944855,0.3362710773944855
192,0.18448540568351746,-0.3062778413295746,0.2706117630004883,0.22046901285648346,-0.19809037446975708,-0.21501697599887848,-0.21501697599887848
193,0.029260709881782532,0.06889334321022034,0.040241122245788574,0.05717489868402481,0.00026606040773913264,-0.025371823459863663,-0.025371823459863663
194,0.03792170062661171,0.17797285318374634,0.03131251037120819,0.03441598266363144,-0.0010819837916642427,0.02258814498782158,0.02258814498782158
195,-0.3447757661342621,0.12074270844459534,-0.15717726945877075,-0.11727997660636902,0.0878659188747406,0.07372509688138962,0.07372509688138962
196,0.044863540679216385,-0.0033438843674957752,-0.14482147991657257,-0.035504300147295,-0.03593967854976654,0.006123514845967293,0.006123514845967293
197,-0.15507687628269196,-0.0041968803852796555,-0.009038973599672318,0.004165157675743103,-0.10169841349124908,-0.10331758856773376,-0.10331758856773376
198,0.20045891404151917,-0.043772466480731964,-0.08203430473804474,-0.0361870676279068,0.07827146351337433,-0.06913510710000992,-0.06913510710000992
199,0.0660567581653595,0.1740860491991043,0.05497140437364578,0.05500205233693123,0.008437087759375572,0.14405331015586853,0.14405331015586853
