,mapped_feature_0_mapped_feature_2,mapped_feature_0_mapped_feature_1,mapped_feature_0_mapped_feature_3,mapped_feature_1_mapped_feature_2,mapped_feature_1_mapped_feature_3,mapped_feature_2_mapped_feature_3,mapped_feature_2_mapped_feature_1,mapped_feature_3_mapped_feature_4,mapped_feature_4_mapped_feature_3
30,0.02899739518761635,0.2429424375295639,0.07165589183568954,0.02961302176117897,0.05513530224561691,0.0452914722263813,0.13003961741924286,0.2979647219181061,-0.00013176165521144867
31,0.07156842947006226,0.2763305902481079,0.26783180236816406,0.04791504517197609,0.12043634057044983,0.10638618469238281,0.13609592616558075,-0.12177788466215134,-0.11740096658468246
32,-0.10356254130601883,-0.16088227927684784,-0.16266605257987976,0.056745801120996475,0.037189118564128876,0.020178083330392838,0.04481247812509537,0.053169235587120056,-0.007876835763454437
33,0.06425444036722183,-0.1454121470451355,0.06581863760948181,0.056630153208971024,0.10423970222473145,0.03715312108397484,-0.058096371591091156,0.24675345420837402,0.19119565188884735
34,0.03898388892412186,-0.08109485357999802,0.07310445606708527,0.03946533426642418,0.05936089903116226,0.050262849777936935,-0.16452136635780334,-0.16138803958892822,-0.0030542807653546333
35,0.4482707381248474,-0.5492628216743469,0.09468613564968109,0.41479989886283875,0.06976624578237534,0.05762428417801857,-0.45429185032844543,0.19528865814208984,0.0038286233320832253
36,0.05151241272687912,0.13336901366710663,0.10770690441131592,0.049563027918338776,0.024052701890468597,0.0215606689453125,0.06235445290803909,0.04714813083410263,-0.08221638947725296
37,0.1620362401008606,0.03750726953148842,0.17771244049072266,0.17713230848312378,0.18669073283672333,0.2229696661233902,-0.0214487686753273,0.17350904643535614,0.052649278193712234
38,0.3766135275363922,-0.46145641803741455,0.4114665389060974,0.1685069054365158,0.17400801181793213,0.20313826203346252,-0.22339002788066864,0.12399394810199738,0.047801703214645386
39,-0.19901210069656372,0.19015732407569885,0.08569080382585526,-0.331880122423172,0.06347084790468216,0.05007974058389664,0.43822425603866577,-0.33161139488220215,0.011016215197741985
40,0.2848728597164154,-0.33917948603630066,0.06863273680210114,0.3521261215209961,0.058521710336208344,0.0486571229994297,-0.4235183894634247,-0.1674158126115799,-0.0010539796203374863
41,0.08084917068481445,0.056440167129039764,0.1741584837436676,0.07551560550928116,0.26245346665382385,0.11014918982982635,-0.006047210656106472,0.024456676095724106,-0.34723302721977234
42,0.055428873747587204,0.04924182593822479,0.0827951580286026,-0.13238969445228577,0.06144404411315918,0.0509374625980854,-0.04884916916489601,-0.4303932189941406,-0.008591295219957829
43,-0.10839676856994629,-0.09444329142570496,0.03820992261171341,-0.17058908939361572,0.11765337735414505,-0.023180246353149414,0.015983901917934418,0.07403330504894257,-0.5665023922920227
44,0.07340248674154282,0.06710126996040344,0.08882515877485275,0.26728060841560364,0.06557030230760574,0.050266556441783905,-0.004040793515741825,0.024188313633203506,0.006010736338794231
45,-0.3761165142059326,0.37148433923721313,0.0659061148762703,-0.26923897862434387,0.05637925863265991,0.04787427559494972,0.24368110299110413,-0.2179139256477356,0.0053350115194916725
46,-0.20124202966690063,0.04358768090605736,0.07977941632270813,-0.20590098202228546,0.05729258060455322,0.0472181960940361,-0.011553830467164516,-0.009501554071903229,-0.0017847483977675438
47,0.10303059220314026,-0.44766169786453247,0.3409598469734192,0.05266698822379112,-0.034305013716220856,0.15772570669651031,-0.1901194006204605,0.11323276162147522,-0.0013175234198570251
48,0.0017771385610103607,-0.06005805358290672,-0.06411920487880707,-0.08996692299842834,0.042114533483982086,-0.2117248922586441,-0.19437038898468018,0.07224076241254807,-0.2581322491168976
49,0.05450962111353874,0.06760463863611221,0.08670049905776978,0.05242234840989113,0.0715261697769165,0.05693632736802101,0.003028370440006256,0.24428629875183105,0.006519105285406113
50,0.14877527952194214,-0.1883857250213623,0.06654366105794907,-0.12146985530853271,0.051452361047267914,0.03969811648130417,0.24569272994995117,-0.16661220788955688,-0.001033778302371502
51,0.22327032685279846,0.05359937995672226,-0.296073317527771,0.0017492882907390594,-0.027099259197711945,0.27896326780319214,-0.022014036774635315,0.3623228073120117,0.4770317077636719
52,0.03289235755801201,-0.0995718315243721,0.08051926642656326,0.023803196847438812,0.06188439577817917,0.048727549612522125,0.01589234732091427,-0.018158838152885437,0.0012241359800100327
53,-0.0032520629465579987,0.6288098096847534,0.618144154548645,0.02799246832728386,0.19840824604034424,0.4130770266056061,0.4418868124485016,-0.020463641732931137,0.49236395955085754
54,0.028365779668092728,0.1343483030796051,0.07736118882894516,0.013761844485998154,0.06804783642292023,0.05614829063415527,0.1250215470790863,0.20297479629516602,0.01277410052716732
55,0.06675495207309723,-0.1735346019268036,0.07249508053064346,0.08133284747600555,0.32219451665878296,0.38971614837646484,-0.4416385889053345,-0.32100069522857666,0.24386996030807495
56,0.1121845692396164,-0.18461456894874573,0.0777585431933403,0.15826094150543213,0.06402388215065002,0.056255042552948,-0.2812379002571106,0.08924248814582825,0.013796769082546234
57,0.04060444235801697,0.2490510195493698,0.07220596075057983,0.041251204907894135,0.056253232061862946,0.044715456664562225,0.06240208446979523,0.05071913078427315,0.007010423578321934
58,0.06393270194530487,-0.15961311757564545,0.08223767578601837,0.06213899701833725,0.18051691353321075,0.21796196699142456,-0.253499835729599,-0.29115909337997437,0.12265685200691223
59,-0.4404968023300171,0.45972445607185364,0.44629284739494324,-0.1958952248096466,0.18014921247959137,0.15661445260047913,0.18463154137134552,0.23350584506988525,0.28530916571617126
60,0.12441359460353851,0.07032310962677002,0.09618955850601196,0.04112369567155838,0.07382726669311523,0.06063483655452728,0.008536658249795437,0.08645285665988922,0.01788799837231636
61,0.21820998191833496,-0.28601405024528503,-0.2954980731010437,0.11746837198734283,-0.17559859156608582,-0.3198601305484772,-0.29196593165397644,0.04116261005401611,-0.07386954128742218
62,-0.4428349733352661,0.06880559772253036,0.07897284626960754,-0.3216867744922638,0.06484083086252213,0.050215404480695724,0.003440922126173973,0.35107678174972534,0.0008988762274384499
63,-0.14405858516693115,0.06864991784095764,0.08022569864988327,-0.2789563536643982,0.0686601772904396,0.05132443830370903,-0.0013302955776453018,-0.016866695135831833,0.0048568518832325935
64,0.39218670129776,0.04324444383382797,0.3785558044910431,0.5137493014335632,0.48621585965156555,0.4142060875892639,-0.02003226801753044,0.10777358710765839,0.43115583062171936
65,0.13444159924983978,0.06522644311189651,-0.19819368422031403,-0.017076116055250168,-0.021244212985038757,-0.017139866948127747,-0.004244845360517502,0.16948138177394867,0.30413660407066345
66,-0.10911141335964203,-0.18490664660930634,0.09003353118896484,-0.13191819190979004,0.11813969165086746,0.21262139081954956,-0.25423094630241394,-0.0017531439661979675,0.11242127418518066
67,-0.004971954971551895,-0.0018152445554733276,-0.0632978081703186,0.05353879556059837,-0.10569832473993301,0.09963709115982056,-0.11938624083995819,0.2012682557106018,0.32523825764656067
68,-0.6343604922294617,-0.5628966689109802,0.5218435525894165,-0.42497965693473816,0.34807443618774414,0.17383486032485962,-0.17896457016468048,0.018514152616262436,0.06621789187192917
69,0.13349640369415283,-0.1831074357032776,-0.20029610395431519,0.2327975034713745,-0.3079042434692383,-0.36846041679382324,-0.3346390426158905,0.2867661714553833,-0.3549884855747223
70,-0.32200661301612854,0.06557190418243408,0.08298197388648987,-0.18089064955711365,0.07057429850101471,0.05524015799164772,-0.0014559514820575714,0.04385068267583847,0.011539781466126442
71,0.08921511471271515,0.09397606551647186,0.08883553743362427,0.04571254551410675,0.046518050134181976,-0.1897013783454895,-0.1625208705663681,0.24269169569015503,-0.23625272512435913
72,0.043171677738428116,-0.18274492025375366,0.11444413661956787,0.02226567268371582,0.24977518618106842,0.1461653709411621,-0.16053076088428497,0.1750376671552658,0.04559975862503052
73,0.04957308620214462,0.05249775946140289,0.08176322281360626,0.042538899928331375,0.06304235756397247,0.04987068474292755,-0.008127205073833466,0.015072885900735855,0.004624073393642902
74,-0.030035674571990967,-0.06094246357679367,-0.013079926371574402,0.1175098866224289,-0.16709105670452118,-0.25273245573043823,0.25066742300987244,-0.4121401309967041,-0.2393576055765152
75,0.641232967376709,0.7282195687294006,0.7046161890029907,0.5021845102310181,0.5526259541511536,0.2171027511358261,0.2494674175977707,0.09286612272262573,-0.004896307364106178
76,-0.32185834646224976,0.06158056855201721,0.2306940108537674,-0.3427947461605072,0.2641822397708893,0.029773153364658356,-0.008864645846188068,0.08708298206329346,-0.18402880430221558
77,0.10525014251470566,0.45200198888778687,0.44733813405036926,0.0982774868607521,0.46685224771499634,0.4626670181751251,0.48415112495422363,-0.38553518056869507,0.4203607141971588
78,-0.028544113039970398,-0.03778619319200516,0.08006853610277176,0.036087822169065475,0.05780410021543503,0.047542158514261246,-0.16981707513332367,0.2426702082157135,0.0020820433273911476
79,0.17911802232265472,0.18232662975788116,0.07937909662723541,0.19451285898685455,0.05941130965948105,0.04730863869190216,0.1916041523218155,-0.020342063158750534,0.00661825854331255
80,0.31939005851745605,0.07097399234771729,0.31429558992385864,0.315055787563324,0.3244956135749817,0.20465725660324097,0.0010223239660263062,0.00741640105843544,0.42130351066589355
81,0.05594039335846901,0.06211655214428902,-0.06357358396053314,0.03636878728866577,0.031165048480033875,0.14177370071411133,0.00154014490544796,0.2525692284107208,0.24840226769447327
82,0.012449365109205246,0.33385059237480164,0.30400440096855164,0.012276213616132736,0.24475784599781036,0.1438620388507843,0.19024658203125,0.18322718143463135,-0.19861194491386414
83,-0.022385120391845703,0.05846622958779335,-0.016067497432231903,0.123338982462883,-0.1693669557571411,-0.01887458562850952,-0.0026989812031388283,0.031101983040571213,-0.22987839579582214
84,-0.015437349677085876,-0.06510801613330841,-0.048698000609874725,-0.024625107645988464,-0.020553290843963623,-0.07773122191429138,-0.069230817258358,0.05335308611392975,-0.16747614741325378
85,0.08066161721944809,0.05092613399028778,-0.15211836993694305,0.1255585253238678,-0.17651784420013428,-0.09104333072900772,-0.006827278062701225,0.04781384766101837,-0.1965908706188202
86,-0.2283792495727539,0.07412169873714447,-0.2142212986946106,-0.42073848843574524,-0.3877517282962799,-0.325076162815094,0.013406102545559406,-0.48473069071769714,-0.24671311676502228
87,-0.033550333231687546,0.049381937831640244,-0.007101818919181824,0.10552401840686798,-0.16070818901062012,-0.07105773687362671,-0.009703834541141987,0.04834834858775139,-0.05551525205373764
88,0.21643078327178955,-0.27691197395324707,0.08349942415952682,0.05139634385704994,0.06149148941040039,0.04935026913881302,-0.058548953384160995,0.10056930780410767,0.0031799571588635445
89,0.04735798388719559,-0.08431297540664673,0.03556336462497711,0.028196334838867188,0.11728864163160324,-0.030862677842378616,0.01568051055073738,0.14191937446594238,-0.05120977386832237
90,0.3812231421470642,0.35398074984550476,0.33944010734558105,0.19736254215240479,0.17392201721668243,0.0309748537838459,0.06489314883947372,-0.1474784016609192,-0.12732316553592682
91,0.18493303656578064,0.17483991384506226,0.15296229720115662,0.2759816348552704,0.24523229897022247,0.03363920375704765,0.05726686865091324,0.02519133687019348,-0.2536410689353943
92,-0.014510683715343475,0.0740090161561966,-0.6687976717948914,-0.009670201689004898,-0.526588499546051,-0.44162845611572266,0.004708601161837578,0.2456718534231186,-0.18379880487918854
93,-0.11499389261007309,0.04846490919589996,0.08695700019598007,-0.07472141087055206,0.04508727788925171,-0.027370259165763855,-0.010669420473277569,-0.0436258427798748,-0.13309979438781738
94,-0.014509201049804688,0.000906188040971756,-0.06347128003835678,-0.10345843434333801,0.03744561970233917,0.03674687072634697,-0.055782485753297806,0.34979870915412903,0.3142170310020447
95,0.10937047004699707,0.054171688854694366,0.3452388048171997,0.09551453590393066,0.31908535957336426,0.27450042963027954,-0.010459252633154392,0.3620840907096863,0.29053276777267456
96,0.22277215123176575,0.23203669488430023,-0.29053112864494324,0.36746135354042053,-0.44712209701538086,-0.0678751990199089,0.05344715341925621,0.0427735261619091,-0.06185605376958847
97,0.3957235813140869,0.4293513000011444,0.4194669723510742,0.25182974338531494,0.2601909041404724,0.27686750888824463,0.3140988349914551,0.04171193763613701,0.057766143232584
98,-0.12362745404243469,-0.16999474167823792,0.09538150578737259,-0.08322523534297943,0.06283478438854218,0.17798484861850739,-0.19684216380119324,-0.2890581488609314,0.2018415778875351
99,-0.42391467094421387,0.3290601074695587,0.3215428590774536,-0.26117104291915894,0.1807170808315277,0.08875729143619537,0.1184094026684761,0.038929715752601624,-0.252481073141098
100,0.09186612069606781,-0.5244147777557373,0.06401126831769943,0.09816480427980423,0.04583454132080078,0.04099693149328232,-0.48952534794807434,0.701647162437439,-0.0025301584973931313
101,0.4560146927833557,0.5236080884933472,0.5003938674926758,0.4243519604206085,0.4696959853172302,0.3908214867115021,0.4344571530818939,0.18447409570217133,0.17952875792980194
102,0.0398319736123085,0.05990738049149513,0.07424017786979675,0.03382305055856705,0.06152410805225372,0.04957711696624756,-0.0014203675091266632,0.07439582049846649,0.012952576391398907
103,-0.11785617470741272,-0.1154615581035614,0.04113077372312546,0.12413887679576874,-0.17976488173007965,-0.21997815370559692,0.17402660846710205,-0.012463919818401337,0.04024678096175194
104,0.4719385504722595,0.05155033618211746,0.0732705146074295,0.2655688524246216,0.05905398726463318,0.04323723912239075,-0.01193635817617178,-0.28416162729263306,0.011211000382900238
105,0.04440006613731384,0.034541938453912735,0.0808439701795578,0.040907226502895355,0.06337447464466095,0.052695903927087784,0.12035594880580902,0.1918807476758957,0.0183587446808815
106,0.047497354447841644,0.05069706216454506,0.011470049619674683,0.1146320253610611,0.09647350013256073,0.0795706957578659,-0.01068035513162613,0.19769872725009918,-0.011385378427803516
107,0.20891588926315308,0.08498074114322662,0.09482847154140472,0.10641583800315857,0.07136011123657227,0.056796956807374954,0.011449169367551804,0.33798855543136597,0.009594153612852097
108,0.028990723192691803,0.23118267953395844,0.08479082584381104,0.04435887187719345,0.06659334152936935,0.052956853061914444,-0.06853841245174408,0.03699854388833046,0.007184266112744808
109,0.1880844384431839,0.1680426299571991,-0.26107650995254517,0.19838780164718628,-0.25329917669296265,-0.20924513041973114,0.1654343605041504,0.05022836849093437,-0.17459145188331604
110,-0.18130314350128174,0.0524844154715538,0.16722851991653442,-0.37105435132980347,0.39353296160697937,0.3920646905899048,-0.017391270026564598,0.2944389581680298,0.35276004672050476
111,-0.033924706280231476,-0.0023579001426696777,-0.05891949683427811,0.049594905227422714,0.04168752580881119,0.08991080522537231,-0.11218827217817307,-0.17086893320083618,-0.055661290884017944
112,0.04437634348869324,0.05281060189008713,0.12687480449676514,0.01018565520644188,0.32373499870300293,0.27314823865890503,-0.007439248263835907,0.012205410748720169,0.1881626844406128
113,-0.1820163130760193,0.173237144947052,0.06687577813863754,-0.061766620725393295,0.05232120305299759,0.045353002846241,0.004214688204228878,-0.008285026997327805,0.009621953591704369
114,-0.34641870856285095,0.05513319745659828,0.07573767006397247,-0.3759886622428894,0.05712800472974777,0.04358195886015892,-0.011171858757734299,0.07023990154266357,0.0010751280933618546
115,0.1358041763305664,0.05914899706840515,0.130695641040802,0.29951003193855286,0.32783010601997375,0.14210212230682373,-0.0002442430704832077,0.0007481127977371216,0.24201421439647675
116,0.054710522294044495,0.029786288738250732,0.02560281753540039,0.035431742668151855,0.09910967946052551,0.07218998670578003,0.10456686466932297,0.029162656515836716,0.04781634360551834
117,0.05855507403612137,0.0505947582423687,-0.10787563025951385,-0.00452016294002533,-0.027917690575122833,-0.1369473934173584,-0.010659412480890751,-0.08677585422992706,-2.2229738533496857e-05
118,-0.31172284483909607,-0.2663079500198364,0.20417949557304382,-0.025110680609941483,-0.039986588060855865,0.034029144793748856,-0.05542738735675812,-0.021542280912399292,-0.0723588839173317
119,-0.19602008163928986,0.18875175714492798,0.16895581781864166,-0.19958409667015076,0.17787036299705505,0.08631312102079391,0.11610589176416397,0.06201481819152832,0.2892473042011261
120,0.0756843090057373,0.058785002678632736,0.07948288321495056,0.05871997028589249,0.03876074403524399,-0.14953671395778656,0.0026124827563762665,0.1946125626564026,-0.18529796600341797
121,0.08358543366193771,0.08229785412549973,-0.1573195606470108,0.04887358844280243,-0.1064441055059433,0.03798341378569603,-0.06391101330518723,-0.30522215366363525,0.29920023679733276
122,0.5509764552116394,0.6248303651809692,0.08852269500494003,0.4919600188732147,0.06910497695207596,0.06054365262389183,0.55607670545578,0.012357383966445923,0.008737543597817421
123,-0.11527411639690399,-0.11546600610017776,0.04726307839155197,-0.032948050647974014,-0.019857920706272125,-0.14413759112358093,0.1103251725435257,0.2339513897895813,-0.3748491704463959
124,-0.018717005848884583,-0.06608286499977112,-0.05733156204223633,0.043302472680807114,-0.09613513201475143,-0.276165246963501,-0.26533132791519165,0.07297171652317047,-0.319153755903244
125,0.06651105731725693,0.18592357635498047,-0.2606450319290161,0.044521965086460114,-0.11268464475870132,-0.030306678265333176,0.01215565949678421,0.10229884088039398,0.06701945513486862
126,0.393896222114563,0.0719355046749115,-0.4778496026992798,0.12731698155403137,-0.17255616188049316,-0.19823560118675232,0.005106882192194462,-0.00656365230679512,-0.1802670955657959
127,-0.5296546816825867,0.04809350147843361,0.06410764157772064,-0.38791078329086304,0.05402330309152603,0.03890933841466904,-0.016611017286777496,0.22622966766357422,0.00018274877220392227
128,-0.43827131390571594,0.04479086399078369,0.46259623765945435,-0.32574334740638733,0.34426695108413696,0.22897815704345703,-0.014021356590092182,0.058548346161842346,0.12330903857946396
129,0.3015424609184265,0.06309881806373596,-0.35923635959625244,0.11732010543346405,-0.1524200737476349,-0.06371187418699265,-0.002086825668811798,0.08258013427257538,0.19229024648666382
130,0.6930292248725891,-0.7263953685760498,0.6192532181739807,0.4349285662174225,0.3871144950389862,0.3862118721008301,-0.42775025963783264,0.5617005228996277,0.2306327223777771
131,-0.44484472274780273,0.05691239610314369,0.4667477011680603,-0.2027251124382019,0.19589364528656006,0.2153235524892807,-0.0023902161046862602,-0.01852060854434967,0.043704356998205185
132,0.13491086661815643,0.06938828527927399,0.13155853748321533,0.18069516122341156,0.18603835999965668,0.2747094929218292,0.005566137842833996,0.13078084588050842,0.11374974250793457
133,0.48541077971458435,0.4335813522338867,-0.5346312522888184,0.27226829528808594,-0.3189249038696289,-0.26633220911026,0.2228611558675766,0.06836952269077301,-0.18352748453617096
134,0.2836919128894806,0.31659311056137085,0.30557751655578613,0.23100125789642334,0.2477898895740509,0.14383016526699066,0.17738519608974457,0.023853972554206848,-0.18871310353279114
135,0.3862360119819641,0.3542335331439972,0.06984555721282959,0.27507051825523376,0.05857212096452713,0.052575066685676575,0.12379869818687439,0.06283324956893921,0.013023188337683678
136,0.13413098454475403,0.12012510001659393,-0.1952683925628662,0.052960556000471115,-0.08534429222345352,-0.13058897852897644,0.11321506649255753,0.1921706199645996,-0.1641610860824585
137,-0.4523981213569641,0.45890527963638306,-0.5604904294013977,-0.38828885555267334,-0.47656041383743286,-0.28593599796295166,0.24914342164993286,-0.12375576049089432,-0.13242462277412415
138,-0.009421434253454208,0.05760035291314125,0.08061712235212326,0.0506579764187336,0.0582222118973732,0.044860757887363434,-0.011637786403298378,-0.32533228397369385,-0.0018023550510406494
139,0.10054416209459305,0.4546559453010559,0.06098959594964981,0.08695288747549057,0.05180523544549942,0.04628041014075279,0.1813502311706543,-0.1585502177476883,0.006181798875331879
140,0.02940216287970543,0.06492101401090622,0.08449725806713104,0.03167763352394104,0.06466884166002274,0.05183521658182144,-0.0015897620469331741,-0.05308080092072487,0.0010161921381950378
141,0.03174477443099022,0.22770285606384277,-0.29109305143356323,0.009016573429107666,-0.3760104775428772,-0.30183833837509155,0.290835440158844,0.019820380955934525,-0.34667110443115234
142,0.03615570440888405,0.22831594944000244,0.21049417555332184,0.03418630361557007,0.1773039698600769,0.08500392735004425,0.11503930389881134,0.303277850151062,0.3200715482234955
143,0.08015454560518265,0.26525360345840454,0.25437217950820923,0.07257029414176941,0.24661117792129517,0.15537048876285553,0.18400956690311432,0.04201514273881912,-0.06080818176269531
144,0.034884318709373474,-0.09955477714538574,0.02376282960176468,0.03386678919196129,-0.038125842809677124,0.15642763674259186,-0.1767340749502182,-0.15632325410842896,0.20473666489124298
145,0.153426393866539,0.14275650680065155,0.12352991104125977,0.3118599057197571,0.3219810128211975,0.2651774287223816,0.3074750006198883,-0.3953578472137451,-0.07039787620306015
146,0.07602977007627487,0.05278317257761955,-0.158782958984375,0.1972765475511551,-0.25372764468193054,-0.15513229370117188,-0.012457515113055706,-0.22245681285858154,-0.25113165378570557
147,0.02389850839972496,0.06851573288440704,0.07942061126232147,0.03629539534449577,0.06264648586511612,0.047711923718452454,-0.001362358219921589,-0.16623561084270477,-0.004465037025511265
148,-0.11410132795572281,0.0409848615527153,0.03205537796020508,-0.10241463780403137,0.034770891070365906,0.02513982355594635,0.04871448501944542,-0.14597128331661224,-0.07656873017549515
149,0.19134333729743958,0.055048685520887375,0.08265282213687897,0.04699430987238884,0.06576156616210938,0.050692081451416016,-0.006502203643321991,0.08127389848232269,0.005407662130892277
150,0.29018449783325195,0.2695140242576599,0.2667791247367859,0.28474047780036926,0.26454252004623413,0.28749823570251465,0.3022530674934387,-0.0751732587814331,0.12574154138565063
151,-0.025744840502738953,-0.049893639981746674,0.07690156251192093,0.18768370151519775,0.05553562194108963,0.04746950790286064,-0.2366723120212555,0.06623448431491852,0.009983538649976254
152,0.4944157600402832,-0.5485934019088745,0.4600905478000641,0.36360788345336914,0.34070706367492676,0.5213524103164673,-0.5587140917778015,0.09240353107452393,0.29304832220077515
153,0.04404348507523537,-0.09336687624454498,-0.10191531479358673,0.10688361525535583,-0.15659675002098083,-0.2989797592163086,-0.28159430623054504,-0.1414291262626648,-0.10072413086891174
154,0.38958239555358887,-0.4627641439437866,0.07494296133518219,0.5882762670516968,0.052433885633945465,0.03964177519083023,-0.7074152231216431,0.0920647382736206,-0.0016902284696698189
155,-0.12238942831754684,0.056328967213630676,0.07145573198795319,-0.07793211936950684,0.05928676575422287,0.04720262810587883,-0.015594279393553734,0.15797589719295502,-0.0020123375579714775
156,0.08421704918146133,0.07915163785219193,0.08621121942996979,0.42797040939331055,0.4002835154533386,0.21498624980449677,0.2295394390821457,-0.00957939401268959,0.18109221756458282
157,0.04783688485622406,0.04804679751396179,-0.09259824454784393,0.044596098363399506,-0.08666979521512985,-0.12766961753368378,-0.010578236542642117,0.3431897461414337,-0.4745843708515167
